date,pagePath,exits
2019-04-29,/inverness-events/,6
2019-04-30,/blog/7-celebrities-didnt-know-code/,6
2019-04-30,/blog/hire-developers-online-tests/,6
2019-04-30,/blog/learn-to-code-working/,6
2019-05-01,/about-us/our-team/,6
2019-05-01,/courses/r-programming/,6
2019-05-02,/courses/r-programming/,6
2019-05-03,/courses/ux-design-fundamentals/,6
2019-05-04,/blog/best-podcasts-coders-programmers/,6
2019-05-04,/courses/r-programming/,6
2019-05-05,/courses/,6
2019-05-05,/courses/professional-software-development/curriculum/,6
2019-05-06,/about-us/,6
2019-05-06,/blog/codeclan-glasgow-clockwise/,6
2019-05-07,/courses/full-stack-web-development/,6
2019-05-07,/courses/professional-software-development/apply/,6
2019-05-08,/blog/7-celebrities-didnt-know-code/,6
2019-05-08,/courses/browse-all-course-dates/,6
2019-05-08,/courses/understanding-programming/,6
2019-05-09,/blog/why-learn-coding/,6
2019-05-09,/courses/glasgow/,6
2019-05-09,/edinburgh/,6
2019-05-10,/about-us/our-team/,6
2019-05-10,/courses/browse-all-course-dates/,6
2019-05-10,/courses/professional-software-development/cost-and-funding/,6
2019-05-10,/courses/r-programming/,6
2019-05-11,/courses/,6
2019-05-13,/courses/ux-design-fundamentals/,6
2019-05-14,/about-us/,6
2019-05-14,/blog/7-celebrities-didnt-know-code/,6
2019-05-14,/courses/professional-software-development/apply/,6
2019-05-15,/about-us/,6
2019-05-15,/for-employers/community-outreach/,6
2019-05-16,/courses/,6
2019-05-16,/courses/browse-all-course-dates/,6
2019-05-16,/courses/edinburgh/,6
2019-05-16,/for-employers/,6
2019-05-16,/pre-course-work/,6
2019-05-17,/courses/full-stack-web-development/,6
2019-05-17,/courses/r-programming/,6
2019-05-18,/admissions-track/,6
2019-05-18,/blog/best-podcasts-coders-programmers/,6
2019-05-18,/courses/ux-design-fundamentals/,6
2019-05-18,/data-analysis-announcement/,6
2019-05-18,/pre-course-work/,6
2019-05-19,/about-us/,6
2019-05-19,/courses/glasgow/,6
2019-05-20,/about-us/,6
2019-05-20,/about-us/our-team/,6
2019-05-20,/blog/day-life-web-developer/,6
2019-05-20,/highlands-academy/,6
2019-05-21,/events/info-taster-session-events/,6
2019-05-23,/events/glasgow/,6
2019-05-24,/courses/browse-all-course-dates/,6
2019-05-24,/courses/edinburgh/,6
2019-05-24,/courses/full-stack-web-development/,6
2019-05-24,/courses/glasgow/,6
2019-05-24,/courses/professional-software-development/cost-and-funding/,6
2019-05-24,/digital-careers/data-scientist/,6
2019-05-25,/courses/edinburgh/,6
2019-05-25,/courses/professional-software-development/curriculum/,6
2019-05-25,/courses/ux-design-fundamentals/,6
2019-05-25,/enquire/,6
2019-05-25,/events/glasgow/,6
2019-05-26,/blog/7-celebrities-didnt-know-code/,6
2019-05-26,/events/info-taster-session-events/,6
2019-05-28,/enquire/,6
2019-05-28,/events/inverness-events/?mc_cid=4f230ab388&mc_eid=935f175e27,6
2019-05-29,/blog/meet-our-graduates-alex-junior-software-developer/,6
2019-05-29,/webinars/,6
2019-05-30,/blog/hire-developers-online-tests/,6
2019-05-30,/blog/learn-to-code-working/,6
2019-05-30,/courses/,6
2019-05-30,/courses/professional-software-development/application-and-dates/,6
2019-05-30,/enquire/,6
2019-05-31,/courses/professional-software-development/curriculum/,6
2019-06-02,/courses/professional-software-development/apply/,6
2019-06-03,/courses/,6
2019-06-04,/blog/hire-developers-online-tests/,6
2019-06-04,/courses/browse-all-course-dates/,6
2019-06-04,/inverness/,6
2019-06-05,/courses/browse-all-course-dates/,6
2019-06-05,/courses/r-programming/,6
2019-06-05,/edinburgh/,6
2019-06-06,/courses/browse-all-course-dates/,6
2019-06-06,/courses/professional-software-development/cost-and-funding/,6
2019-06-07,/about-us/become-a-data-instructor/,6
2019-06-07,/courses/professional-software-development/application-and-dates/,6
2019-06-07,/courses/ux-design-fundamentals/,6
2019-06-09,/courses/full-stack-web-development/,6
2019-06-09,/courses/professional-software-development/cost-and-funding/,6
2019-06-11,/blog/7-celebrities-didnt-know-code/,6
2019-06-11,/blog/new-career-in-tech-autumn/,6
2019-06-11,/courses/full-stack-web-development/cost-and-funding/,6
2019-06-11,/courses/understanding-programming/,6
2019-06-11,/for-employers/hire-with-codeclan/,6
2019-06-12,/blog/7-celebrities-didnt-know-code/,6
2019-06-12,/courses/professional-software-development/application-and-dates/,6
2019-06-12,/courses/understanding-programming/,6
2019-06-12,/courses/ux-design-fundamentals/,6
2019-06-12,/pre-course-work-data-analysis/,6
2019-06-13,/blog/hire-developers-online-tests/,6
2019-06-13,/courses/ux-design-fundamentals/,6
2019-06-13,/events/info-taster-session-events/,6
2019-06-14,/about-us/our-team/,6
2019-06-14,/courses/understanding-programming/,6
2019-06-14,/courses/ux-design-fundamentals/,6
2019-06-14,/events/info-taster-session-events/,6
2019-06-15,/courses/,6
2019-06-15,/courses/r-programming/,6
2019-06-16,/about-us/,6
2019-06-16,/blog/new-career-in-tech-autumn/,6
2019-06-16,/courses/professional-software-development/application-and-dates/,6
2019-06-16,/courses/professional-software-development/cost-and-funding/,6
2019-06-16,/data-analysis-announcement/,6
2019-06-16,/pre-course-work/,6
2019-06-17,/about-us/our-team/,6
2019-06-17,/blog/new-funding-opens-up-careers-in-coding/,6
2019-06-17,/courses/browse-all-course-dates/,6
2019-06-18,/about-us/,6
2019-06-18,/blog/7-celebrities-didnt-know-code/,6
2019-06-18,/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR0iHPNLUF4IJFn5Oqqswm3jZieV7qlj4qF18uoio_m9D5D-dPsAGo13L1M,6
2019-06-18,/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR3ea-5zu6izIPrF4P6dDRcNVUcA1gSYcrsUjai4PP6doDCrW8c2J52uLzc,6
2019-06-18,/events/info-taster-session-events/,6
2019-06-19,/courses/browse-all-course-dates/,6
2019-06-19,/courses/professional-software-development/application-and-dates/,6
2019-06-19,/highlands-academy/,6
2019-06-20,/digital-careers/software-developer/,6
2019-06-21,/courses/full-stack-web-development/,6
2019-06-21,/courses/glasgow/,6
2019-06-21,/courses/professional-software-development/application-and-dates/,6
2019-06-21,/digital-careers/,6
2019-06-21,/enquire/,6
2019-06-21,/pre-course-work-data-analysis/,6
2019-06-22,/courses/professional-software-development/curriculum/,6
2019-06-22,/courses/r-programming/,6
2019-06-23,/admissions-track/,6
2019-06-23,/courses/edinburgh/,6
2019-06-23,/events/info-taster-session-events/,6
2019-06-24,/courses/full-stack-web-development/,6
2019-06-24,/courses/r-programming/,6
2019-06-24,/events/info-taster-session-events/,6
2019-06-25,/courses/full-stack-web-development/,6
2019-06-25,/for-employers/,6
2019-06-26,/courses/edinburgh/,6
2019-06-26,/courses/professional-software-development/application-and-dates/,6
2019-06-26,/courses/r-programming/,6
2019-06-26,/events/inverness-events/,6
2019-06-28,/edinburgh/,6
2019-06-29,/courses/professional-software-development/cost-and-funding/,6
2019-06-30,/courses/professional-software-development/cost-and-funding/,6
2019-06-30,/courses/r-programming/,6
2019-06-30,/pre-course-work-data-analysis/,6
2019-06-30,/pre-course-work/,6
2019-07-01,/blog/codeclan-ceo-melinda-matthews/,6
2019-07-01,/blog/hire-developers-online-tests/,6
2019-07-01,/courses/full-stack-web-development/,6
2019-07-01,/courses/understanding-programming/,6
2019-07-01,/data-analysis-announcement/cost-and-funding/,6
2019-07-02,/courses/,6
2019-07-02,/courses/professional-software-development/application-and-dates/,6
2019-07-02,/edinburgh/,6
2019-07-03,/about-us/,6
2019-07-03,/blog/hire-developers-online-tests/,6
2019-07-03,/courses/glasgow/,6
2019-07-03,/courses/professional-software-development/application-and-dates/,6
2019-07-03,/courses/ux-design-fundamentals/,6
2019-07-03,/for-employers/,6
2019-07-04,/about-us/,6
2019-07-04,/courses/ux-design-fundamentals/,6
2019-07-04,/for-employers/,6
2019-07-04,/webinars/,6
2019-07-05,/admissions-track/,6
2019-07-05,/courses/agile-for-effective-teams/,6
2019-07-05,/courses/browse-all-course-dates/,6
2019-07-05,/courses/glasgow/,6
2019-07-05,/courses/professional-software-development/apply/,6
2019-07-05,/courses/professional-software-development/apply/course_application_2,6
2019-07-05,/courses/ux-design-fundamentals/,6
2019-07-05,/events/info-taster-session-events/,6
2019-07-06,/about-us/our-team/our-board/,6
2019-07-06,/blog/7-celebrities-didnt-know-code/,6
2019-07-06,/courses/full-stack-web-development/,6
2019-07-06,/courses/professional-software-development/curriculum/,6
2019-07-07,/courses/professional-software-development/application-and-dates/,6
2019-07-08,/about-us/our-team/,6
2019-07-08,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,6
2019-07-08,/courses/understanding-programming/,6
2019-07-09,/blog/learn-to-code-working/,6
2019-07-09,/courses/understanding-programming/,6
2019-07-10,/about-us/,6
2019-07-10,/courses/ux-design-fundamentals/,6
2019-07-10,/events/edinburgh/,6
2019-07-11,/courses/browse-all-course-dates/,6
2019-07-11,/courses/professional-software-development/application-and-dates/,6
2019-07-12,/about-us/,6
2019-07-12,/enquire/,6
2019-07-12,/for-employers/,6
2019-07-13,/about-us/,6
2019-07-13,/courses/full-stack-web-development/,6
2019-07-14,/blog/how-i-discovered-code/,6
2019-07-14,/courses/full-stack-web-development/,6
2019-07-15,/courses/full-stack-web-development/,6
2019-07-16,/blog/hire-developers-online-tests/,6
2019-07-16,/digital-careers/,6
2019-07-17,/courses/agile-for-effective-teams/,6
2019-07-17,/courses/glasgow/,6
2019-07-17,/edinburgh/,6
2019-07-17,/events/info-taster-session-events/,6
2019-07-18,/about-us/join-us/marketing-content-executive/,6
2019-07-18,/about-us/our-team/our-board/,6
2019-07-18,/courses/r-programming/,6
2019-07-18,/courses/ux-design-fundamentals/,6
2019-07-19,/blog/hire-developers-online-tests/,6
2019-07-19,/courses/edinburgh/,6
2019-07-19,/courses/professional-software-development/application-and-dates/,6
2019-07-19,/events/glasgow/,6
2019-07-20,/courses/professional-software-development/cost-and-funding/,6
2019-07-21,/blog/7-celebrities-didnt-know-code/,6
2019-07-21,/courses/browse-all-course-dates/,6
2019-07-21,/courses/professional-software-development/curriculum/,6
2019-07-22,/admissions-track/,6
2019-07-22,/blog/,6
2019-07-22,/courses/edinburgh/,6
2019-07-22,/courses/professional-software-development/application-and-dates/,6
2019-07-22,/courses/r-programming/,6
2019-07-22,/courses/understanding-programming/,6
2019-07-22,/events/info-taster-session-events/,6
2019-07-24,/about-us/our-team/,6
2019-07-24,/about-us/our-team/our-board/,6
2019-07-24,/courses/edinburgh/,6
2019-07-25,/admissions-track/,6
2019-07-25,/blog/hire-developers-online-tests/,6
2019-07-25,/courses/full-stack-web-development/,6
2019-07-25,/courses/professional-software-development/application-and-dates/,6
2019-07-25,/courses/professional-software-development/apply/course_application_2,6
2019-07-25,/courses/r-programming/,6
2019-07-26,/courses/,6
2019-07-26,/courses/full-stack-web-development/,6
2019-07-26,/courses/r-programming/,6
2019-07-27,/admissions-track/,6
2019-07-27,/glasgow/,6
2019-07-28,/glasgow/,6
2019-07-29,/about-us/our-team/our-board/,6
2019-07-29,/courses/intro-to-r/,6
2019-07-29,/glasgow/,6
2019-07-30,/about-us/our-team/our-board/,6
2019-07-30,/courses/full-stack-web-development/,6
2019-07-30,/events/glasgow/,6
2019-07-30,/glasgow/,6
2019-07-31,/blog/hire-developers-online-tests/,6
2019-07-31,/blog/say-hello-to-edinburgh-cohort-33/,6
2019-07-31,/courses/edinburgh/,6
2019-07-31,/courses/full-stack-web-development/,6
2019-07-31,/courses/understanding-programming/,6
2019-07-31,/courses/ux-design-fundamentals/,6
2019-08-01,/admissions-track/,6
2019-08-01,/courses/professional-software-development/curriculum/,6
2019-08-01,/for-employers/,6
2019-08-02,/about-us/become-an-instructor/,6
2019-08-02,/blog/7-celebrities-didnt-know-code/,6
2019-08-02,/courses/full-stack-web-development/,6
2019-08-02,/courses/professional-software-development/curriculum/,6
2019-08-03,/pre-course-work/,6
2019-08-04,/about-us/become-an-instructor/,6
2019-08-04,/blog/hire-developers-online-tests/,6
2019-08-05,/about-us/,6
2019-08-06,/about-us/join-us/social-media-and-digital-marketing-specialist/,6
2019-08-06,/blog/hire-developers-online-tests/,6
2019-08-06,/courses/edinburgh/,6
2019-08-06,/courses/professional-software-development/application-and-dates/,6
2019-08-07,/courses/understanding-programming/,6
2019-08-07,/for-employers/employer-case-studies/castlight-2/,6
2019-08-07,/for-employers/employer-case-studies/zonal-case-study/,6
2019-08-08,/about-us/join-us/,6
2019-08-08,/admissions-track/,6
2019-08-08,/courses/full-stack-web-development/,6
2019-08-08,/courses/professional-software-development/application-and-dates/,6
2019-08-08,/for-employers/,6
2019-08-08,/for-employers/employer-case-studies/,6
2019-08-09,/courses/full-stack-web-development/,6
2019-08-10,/courses/edinburgh/,6
2019-08-10,/courses/professional-software-development/cost-and-funding/,6
2019-08-10,/courses/r-programming/,6
2019-08-12,/courses/edinburgh/,6
2019-08-12,/courses/glasgow/,6
2019-08-13,/blog/9-common-misconceptions-coding/,6
2019-08-13,/blog/hire-developers-online-tests/,6
2019-08-13,/courses/ux-design-fundamentals/,6
2019-08-13,/events/edinburgh/,6
2019-08-14,/about-us/join-us/social-media-and-digital-marketing-specialist/,6
2019-08-14,/courses/statistical-modelling/,6
2019-08-15,/blog/hire-developers-online-tests/,6
2019-08-15,/courses/browse-all-course-dates/,6
2019-08-15,/enquire/,6
2019-08-16,/about-us/join-us/,6
2019-08-16,/edinburgh/,6
2019-08-16,/events/info-taster-session-events/,6
2019-08-18,/about-us/,6
2019-08-19,/about-us/join-us/,6
2019-08-20,/blog/7-celebrities-didnt-know-code/,6
2019-08-20,/courses/edinburgh/,6
2019-08-20,/for-employers/client-xperience/,6
2019-08-21,/about-us/,6
2019-08-21,/admissions-track/,6
2019-08-21,/courses/understanding-programming/,6
2019-08-22,/about-us/become-a-data-instructor/,6
2019-08-22,/blog/hire-developers-online-tests/,6
2019-08-22,/courses/glasgow/,6
2019-08-22,/courses/understanding-programming/,6
2019-08-22,/data-analysis-announcement/cost-and-funding/,6
2019-08-22,/Glasgow/,6
2019-08-23,/about-us/,6
2019-08-23,/blog/7-celebrities-didnt-know-code/,6
2019-08-23,/courses/r-programming/,6
2019-08-23,/courses/ux-design-fundamentals/,6
2019-08-24,/courses/full-stack-web-development/,6
2019-08-24,/courses/professional-software-development/cost-and-funding/,6
2019-08-25,/courses/professional-software-development/curriculum/,6
2019-08-25,/courses/understanding-programming/,6
2019-08-25,/data-analysis-announcement/,6
2019-08-26,/blog/codeclan-data-analysis-course-diary-001/,6
2019-08-26,/blog/learn-to-code-working/,6
2019-08-26,/courses/agile-for-effective-teams/,6
2019-08-26,/edinburgh/,6
2019-08-27,/digital-careers/,6
2019-08-28,/courses/ux-design-fundamentals/,6
2019-08-29,/about-us/our-team/our-board/,6
2019-08-29,/blog/codeclan-ceo-melinda-matthews/,6
2019-08-30,/blog/hire-developers-online-tests/,6
2019-08-30,/courses/full-stack-web-development/,6
2019-08-30,/edinburgh/,6
2019-09-02,/about-us/join-us/,6
2019-09-02,/courses/glasgow/,6
2019-09-02,/courses/professional-software-development/curriculum/,6
2019-09-02,/courses/understanding-programming/,6
2019-09-02,/data-analysis-announcement/cost-and-funding/,6
2019-09-02,/enquire/,6
2019-09-02,/for-employers/,6
2019-09-03,/about-us/join-us/,6
2019-09-03,/courses/understanding-programming/,6
2019-09-03,/courses/ux-advanced/,6
2019-09-04,/blog/7-celebrities-didnt-know-code/,6
2019-09-04,/courses/glasgow/,6
2019-09-04,/courses/ux-design-fundamentals/,6
2019-09-05,/about-us/our-team/,6
2019-09-05,/edinburgh/,6
2019-09-05,/Edinburgh/,6
2019-09-06,/about-us/our-team/,6
2019-09-06,/courses/full-stack-web-development/,6
2019-09-06,/events/info-taster-session-events/,6
2019-09-07,/data-analysis-announcement/data-course-application-process/,6
2019-09-08,/courses/edinburgh/,6
2019-09-08,/courses/full-stack-web-development/,6
2019-09-08,/courses/professional-software-development/application-and-dates/,6
2019-09-08,/courses/r-programming/,6
2019-09-08,/data-analysis-announcement/,6
2019-09-09,/about-us/our-team/,6
2019-09-09,/courses/browse-all-course-dates/,6
2019-09-09,/courses/full-stack-web-development/,6
2019-09-09,/courses/professional-software-development/apply/,6
2019-09-09,/courses/professional-software-development/curriculum/,6
2019-09-09,/data-analysis-announcement/data-course-application-process/,6
2019-09-09,/edinburgh/,6
2019-09-09,/for-employers/,6
2019-09-10,/about-us/,6
2019-09-10,/courses/edaid-apply/,6
2019-09-10,/courses/r-programming/,6
2019-09-11,/about-us/join-us/,6
2019-09-11,/blog/hire-developers-online-tests/,6
2019-09-11,/courses/edinburgh/,6
2019-09-11,/courses/professional-software-development/apply/,6
2019-09-11,/courses/professional-software-development/apply/course_application_2,6
2019-09-12,/about-us/,6
2019-09-12,/blog/7-celebrities-didnt-know-code/,6
